"Tow Date","Make","Style","Model","Color","Plate","State","Towed to Address","Tow Facility Phone","Inventory Number"
"11/29/2025","NISS","4D",,"GRY","EE24271","IL","701 N. Sacramento","(773) 265-7605","7140612"
"11/29/2025","NISS","4D",,"GRY","Z472904","IL","10300 S. Doty","(773) 568-8495","2997366"
"11/29/2025","NISS","4D",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7140732"
"11/29/2025","NISS","4D","VRS","GRY","EZ92361","IL","701 N. Sacramento","(773) 265-7605","7140706"
"11/29/2025","NISS","4D",,"GRY","EN58907","IL","701 N. Sacramento","(773) 265-7605","7140695"
"11/29/2025","NISS","4D",,"SIL","FA90715","IL","701 N. Sacramento","(773) 265-7605","7140687"
"11/29/2025","NISS","4D",,"SIL","ZZ43665","IL","701 N. Sacramento","(773) 265-7605","7140686"
"11/29/2025","NISS","LL",,"WHI","CT31710","IL","701 N. Sacramento","(773) 265-7605","7140745"
"11/29/2025","NISS","LL",,"RED","KIA2231","OH","701 N. Sacramento","(773) 265-7605","7140682"
"11/29/2025","NISS","LL",,"GRY","BK42197","IL","701 N. Sacramento","(773) 265-7605","7140623"
"11/29/2025","NISS","LL",,"BLK","ER78699","IL","701 N. Sacramento","(773) 265-7605","7140611"
"11/29/2025","NISS","VC",,"WHI","3969820B","IL","701 N. Sacramento","(773) 265-7605","7140626"
"11/29/2025","SUBA","4D",,"GRY","DC26569","IL","701 N. Sacramento","(773) 265-7605","7140649"
"11/29/2025","SUBA","LL",,"GRY","786926D","MT","701 N. Sacramento","(773) 265-7605","7140735"
"11/29/2025","TOYT","4D",,"BLK","BATDUMP","IN","701 N. Sacramento","(773) 265-7605","7140681"
"11/29/2025","TOYT","4D",,"GRY","EH76993","IL","701 N. Sacramento","(773) 265-7605","7140627"
"11/29/2025","TOYT","4D",,"GRY","VBJ807","IN","701 N. Sacramento","(773) 265-7605","7140613"
"11/29/2025","TOYT","4D",,"WHI","FM96279","IL","701 N. Sacramento","(773) 265-7605","7140688"
"11/29/2025","TOYT","4D","CAM","GRY","EL90543","IL","701 N. Sacramento","(773) 265-7605","7140707"
"11/29/2025","TOYT","4D",,"BLK","EG89296","IL","701 N. Sacramento","(773) 265-7605","7140694"
"11/29/2025","TOYT","4D",,"WHI","BE41314","IL","701 N. Sacramento","(773) 265-7605","7140635"
"11/29/2025","TOYT","4D","CAM","RED","Z708620","IL","701 N. Sacramento","(773) 265-7605","7140699"
"11/29/2025","TOYT","LL",,"WHI","C8754808","MI","701 N. Sacramento","(773) 265-7605","7140646"
"11/29/2025","TOYT","LL","RAV","MAR","ES90581","IL","701 N. Sacramento","(773) 265-7605","7140700"
"11/29/2025","TOYT","LL",,"BLK","EN21541","IL","701 N. Sacramento","(773) 265-7605","7140610"
"11/29/2025","TOYT","LL",,"GRY","EA76086","IL","701 N. Sacramento","(773) 265-7605","7140679"
"11/29/2025","TOYT","LL",,"BLK","CC20365","IL","701 N. Sacramento","(773) 265-7605","7140683"
"11/29/2025","VOLK","LL",,"BGE","FP322741","IL","701 N. Sacramento","(773) 265-7605","7140618"
"11/29/2025","VOLK","LL",,"WHI","EC41449","IL","701 N. Sacramento","(773) 265-7605","71406670"
"11/29/2025","VOLK","LL",,"WHI","CK68075","IL","701 N. Sacramento","(773) 265-7605","7140666"
"11/28/2025","ACUR","LL","MDX","WHI","FM59068","IL","10300 S. Doty","(773) 568-8495","2997353"
"11/28/2025","AUDI","4D","AA4","SIL","P640890","IN","10300 S. Doty","(773) 568-8495","2997344"
"11/28/2025","BUIC","4D",,"SIL","FF11071","IL","701 N. Sacramento","(773) 265-7605","7140578"
"11/28/2025","CHEV","4D",,"GRY","FM13802","IL","400 E. Lower Wacker","(312) 744-7550","0357810"
"11/28/2025","CHEV","LL","SUB","BLK","EC6933","IL","701 N. Sacramento","(773) 265-7605","7140603"
"11/28/2025","CHEV","PK","CLD","WHI","3627811B","IL","701 N. Sacramento","(773) 265-7605","7140604"
"11/28/2025","CHEV","VN","SPT","WHI",,,"701 N. Sacramento","(773) 265-7605","7140606"
"11/28/2025","CHRY","VN","TOW","RED","NONE","IL","701 N. Sacramento","(773) 265-7605","7140593"
"11/28/2025","DODG","4D","CHA","BLU","NONE","IL","10300 S. Doty","(773) 568-8495","2997330"
"11/28/2025","DODG","4D",,"GRY","EZ39205","IL","400 E. Lower Wacker","(312) 744-7550","0357844"
"11/28/2025","FORD","4D","FUS","WHI","FD48650","IL","701 N. Sacramento","(773) 265-7605","7140594"
"11/28/2025","FORD","4D","FUS","WHI","FD48650","IL","701 N. Sacramento","(773) 265-7605","7140594"
"11/28/2025","FORD","4D",,"WHI","AGZ9355","WI","400 E. Lower Wacker","(312) 744-7550","0357823"
"11/28/2025","FORD","LL","ECP","BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","7140592"
"11/28/2025","FORD","LL","XPL","GRY","EM73180","IL","10300 S. Doty","(773) 785-9752","1729059"
"11/28/2025","FORD","PK","RNG","WHI","4020972B","IL","701 N. Sacramento","(773) 265-7605","7140595"
"11/28/2025","GMC","PK","SAV","WHI","AM32776","AZ","10300 S. Doty","(773) 568-8495","2997345"
"11/28/2025","GMC","VN","SAV","WHI","AN32493","AZ","10300 S. Doty","(773) 568-8495","2997352"
"11/28/2025","HOND","LL",,"BLU","DP25984","IL","10300 S. Doty","(773) 568-8495","2997346"
"11/28/2025","HOND","LL",,"SIL","FQ70831","IL","701 N. Sacramento","(773) 265-7605","7140589"
"11/28/2025","HOND","LL","CRV","RED",,,"10300 S. Doty","(773) 568-8495","2997351"
"11/28/2025","HYUN","LL","PAL","BLK","440DST","IN","10300 S. Doty","(773) 568-8495","2997349"
"11/28/2025","INFI","4D",,"SIL","WH2329H","WI","701 N. Sacramento","(773) 265-7605","7140577"
"11/28/2025","JEEP","4D",,"GRY","423BQGT","TN","400 E. Lower Wacker","(312) 744-7550","0357819"
"11/28/2025","JEEP","LL",,"BLK","L798359","IN","10300 S. Doty","(773) 568-8495","2997338"
"11/28/2025","JEEP","LL","GCH","BLK","CU76462","IL","10300 S. Doty","(773) 568-8495","2997350"
"11/28/2025","JEEP","LL",,"BLK","EZ88899","IL","10300 S. Doty","(773) 568-8495","2997339"
"11/28/2025","KIA","4D",,"SIL","EX92396","IL","10300 S. Doty","(773) 568-8495","2997327"
"11/28/2025","LINC","LL","MKX","BLK",,,"701 N. Sacramento","(773) 265-7605","7140597"
"11/28/2025","MAZD","LL","C50","WHI","FN19946","IL","701 N. Sacramento","(773) 265-7605","7140583"
"11/28/2025","NISS","4D",,"RED","NONE","IL","701 N. Sacramento","(773) 265-7605","7140590"
"11/28/2025","NISS","4D","SEN","GRY","FC14090","IL","10300 S. Doty","(773) 568-8495","2997332"
"11/28/2025","NISS","LL","RGE","RED","NONE","IL","10300 S. Doty","(773) 568-8495","2997333"
"11/28/2025","NISS","LL","RGE","SIL","AHAIKE","AZ","701 N. Sacramento","(773) 265-7605","7140582"
"11/28/2025","PONT","4D","BON","GRY","NONE","IL","701 N. Sacramento","(773) 265-7605","7140591"
"11/28/2025","STRN","LL","VUE","BLU","FG42682","IL","10300 S. Doty","(773) 568-8495","2997354"
"11/28/2025","TOYT","2D",,"GRY","DQT948","IN","10300 S. Doty","(773) 568-8495","2997331"
"11/28/2025","TOYT","4D","YAR","BLK","P491133","IL","701 N. Sacramento","(773) 265-7605","7140596"
"11/28/2025","TOYT","4D",,"WHI","DY30141","IL","701 N. Sacramento","(773) 265-7605","7140580"
"11/28/2025","TOYT","4D","PRI","TRQ","FS42834","IL","701 N. Sacramento","(773) 265-7605","7140587"
"11/28/2025","TOYT","4D","COA","WHI","DC42773","IL","10300 S. Doty","(773) 568-8495","2997348"
"11/28/2025","TOYT","4D",,"SIL","NONE","IL","10300 S. Doty","(773) 568-8495","2997342"
"11/28/2025","VOLK","4D",,"GRY","FC13129","IL","400 E. Lower Wacker","(312) 744-7550","0357825"
"11/28/2025","VOLV","LL","XC6","SIL","FT57336","IL","400 E. Lower Wacker","(312) 744-7550","0357846"
"11/27/2025","ACUR","4D",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","2997308"
"11/27/2025","ACUR","LL","MDX","WHI","NONE","IL","701 N. Sacramento","(773) 265-7605","7140558"
"11/27/2025","ACUR","LL",,"BLK","CV99781","IL","701 N. Sacramento","(773) 265-7605","7140541"
"11/27/2025","AUDI","4D","AA4","SIL","RCT6866","GA","701 N. Sacramento","(773) 265-7605","7140546"
"11/27/2025","AUDI","LL",,"WHI","H619319","IL","701 N. Sacramento","(773) 265-7605","7140548"
"11/27/2025","BMW","4D",,"BLK","EH13466","IL","701 N. Sacramento","(773) 265-7605","7140564"
"11/27/2025","BMW","LL",,"WHI","AHG43X","AR","701 N. Sacramento","(773) 265-7605","7140537"
"11/27/2025","BUIC","LL",,"WHI","Z202462","IL","701 N. Sacramento","(773) 265-7605","7140576"
"11/27/2025","CHEV","4D",,"BLK","P555673","IL","701 N. Sacramento","(773) 265-7605","7140562"
"11/27/2025","CHEV","4D",,"TAN","EL42601","IL","701 N. Sacramento","(773) 265-7605","516964"
"11/27/2025","CHEV","4D",,"GRY","AJR155","NB","400 E. Lower Wacker","(312) 744-7550","0357764"
"11/27/2025","CHEV","LL",,"DGR","FQ87626","IL","701 N. Sacramento","(773) 265-7605","7140566"
"11/27/2025","CHEV","LL",,"SIL","D9605","IA","10300 S. Doty","(773) 568-8495","2997301"
"11/27/2025","CHEV","PK",,"BLU","697AC769","IL","10300 S. Doty","(773) 568-8495","2997303"
"11/27/2025","CHEV","VN",,"WHI","3948427B","IL","701 N. Sacramento","(773) 265-1846","1550405"
"11/27/2025","DODG","LL",,"RED","FE49010","IL","701 N. Sacramento","(773) 265-7605","7140535"
"11/27/2025","FORD","LL",,"WHI","BB74179","IL","701 N. Sacramento","(773) 265-7605","7140542"
"11/27/2025","FORD","LL",,"SIL","FG71883","IL","701 N. Sacramento","(773) 265-7605","7140534"
"11/27/2025","FORD","PK",,"RED","3361996B","IL","10300 S. Doty","(773) 568-8495","2997311"
"11/27/2025","GMC","LL",,"SIL","CY35854","IL","701 N. Sacramento","(773) 265-7605","7140575"
"11/27/2025","HOND","2D",,"RED","436SMY","IN","701 N. Sacramento","(773) 265-7605","7140569"
"11/27/2025","HOND","4D",,"GRY","DGBLAA","IL","400 E. Lower Wacker","(312) 744-7550","0357788"
"11/27/2025","HOND","4D",,"SIL","686AC928","IL","400 E. Lower Wacker","(312) 744-7550","0357787"
"11/27/2025","HOND","4D",,"BLK","DR41851","IL","701 N. Sacramento","(773) 265-7605","7140574"
"11/27/2025","HOND","4D",,"BLU","066BPFP","TN","701 N. Sacramento","(773) 265-7605","7140572"
"11/27/2025","HOND","LL",,"GRN","1APDS7U","ID","701 N. Sacramento","(773) 265-7605","7140545"
"11/27/2025","HOND","LL",,"BLK","ET34680","IL","701 N. Sacramento","(773) 265-7605","7140551"
"11/27/2025","HOND","LL",,"LBL","FD95381","IL","701 N. Sacramento","(773) 265-7605","7140557"
"11/27/2025","HYUN","4D",,"SIL","V909425","IL","10300 S. Doty","(773) 568-8495","2997299"
"11/27/2025","HYUN","4D",,"WHI","441ZRR","CT","701 N. Sacramento","(773) 265-7605","7140549"
"11/27/2025","HYUN","LL","SFE","GRY","DV53207","IL","701 N. Sacramento","(773) 265-7605","7140559"
"11/27/2025","INFI","4D",,"GRY","BA21462","IL","701 N. Sacramento","(773) 265-7605","7140570"
"11/27/2025","JEEP","LL",,"WHI","FE15185","IL","701 N. Sacramento","(773) 265-7605","7040538"
"11/27/2025","JEEP","LL",,"TRQ","3DJS52","MA","701 N. Sacramento","(773) 265-7605","7140568"
"11/27/2025","JEEP","LL",,"BLK","EB43202","IL","10300 S. Doty","(773) 568-8495","2997294"
"11/27/2025","JEEP","LL",,"GRY","EK56789","IL","701 N. Sacramento","(773) 265-7605","7140550"
"11/27/2025","JEEP","LL",,"BLK","EA39464","IL","10300 S. Doty","(773) 568-8495","2997319"
"11/27/2025","KIA","4D",,"BLK","DY33629","IL","10300 S. Doty","(773) 568-8495","2997300"
"11/27/2025","LEXS","LL",,"BLK","FH40100","IL","701 N. Sacramento","(773) 265-7605","7140560"
"11/27/2025","MAZD","4D",,"GRY","EG82463","IL","10300 S. Doty","(773) 568-8495","2997314"
"11/27/2025","MERC","4D",,"LBL","CE15583","IL","701 N. Sacramento","(773) 265-7605","7140561"
"11/27/2025","MERZ","4D",,"GRY","DG41778","IL","701 N. Sacramento","(773) 265-7605","7140677"
"11/27/2025","NISS","4D",,"WHI","DX99333","IL","701 N. Sacramento","(773) 265-7605","7140552"
"11/27/2025","NISS","LL",,"GRY","EE51678","IL","701 N. Sacramento","(773) 265-7605","7140567"
"11/27/2025","SUBA","LL","FOR","GRY","1AYDM7U","ID","701 N. Sacramento","(773) 265-7605","7140547"
"11/27/2025","TOYT","LL",,"BLK","TXE433","LA","701 N. Sacramento","(773) 265-7605","7140555"
"11/27/2025","TOYT","LL",,"LBL","FR96172","IL","701 N. Sacramento","(773) 265-7605","7140554"
"11/27/2025","VOLK","4D",,"BLK","BW14950","IL","10300 S. Doty","(773) 568-8495","2997293"
"11/27/2025","VOLK","LL",,"WHI","DF53118","IL","701 N. Sacramento","(773) 265-7605","7140553"
"11/26/2025","CADI","4D","ATS","WHI","DA81296","IL","10300 S. Doty","(773) 568-8495","2997262"
"11/26/2025","CHEV","4D",,"WHI","ZZ91413","IL","701 N. Sacramento","(773) 265-7605","7140505"
"11/26/2025","CHEV","4D","CRZ","BLK",,,"10300 S. Doty","(773) 568-8495","2997287"
"11/26/2025","CHEV","4D","CRZ","BLU",,,"10300 S. Doty","(773) 568-8495","2997222"
"11/26/2025","CHEV","4D",,"GRY","NONE","IL","701 N. Sacramento","(773) 265-7605","7140521"
"11/26/2025","CHEV","4D",,"GRY","CM37472","IL","10300 S. Doty","(773) 568-8495","2997296"
"11/26/2025","CHEV","4D","CRZ","SIL",,,"701 N. Sacramento","(773) 265-7605","7140531"
"11/26/2025","CHEV","LL","EQX","GRY","FA83825","IL","10300 S. Doty","(773) 568-8495","2997258"
"11/26/2025","FORD","LL",,"GRY","CT75787","IL","10300 S. Doty","(773) 568-8495","2997229"
"11/26/2025","FORD","LL",,"WHI","AN26145","AZ","701 N. Sacramento","(773) 265-7605","7140513"
"11/26/2025","FORD","LL",,"RED","FH26961","IL","10300 S. Doty","(773) 568-8495","2997223"
"11/26/2025","FORD","LL","XPL","BLU","EL36203","IL","10300 S. Doty","(773) 568-8495","2997244"
"11/26/2025","FORD","PK",,"WHI","2640394","IL","701 N. Sacramento","(773) 265-7605","7140522"
"11/26/2025","FORD","TR",,"WHI","AL61038","AZ","701 N. Sacramento","(773) 265-7605","7140508"
"11/26/2025","FORD","TR",,"WHI","AM61749","AZ","701 N. Sacramento","(773) 265-7605","7140506"
"11/26/2025","GMC","LL",,,,,"10300 S. Doty","(773) 568-8495","2997240"
"11/26/2025","HOND","4D","CIV","BLK","FG21842","IL","701 N. Sacramento","(773) 265-7605","7140524"
"11/26/2025","HOND","LL","CRV","BLU","ER34336","IL","701 N. Sacramento","(773) 265-7605","7140514"
"11/26/2025","HYUN","4D",,"RED",,,"10300 S. Doty","(773) 568-8495","2997291"
"11/26/2025","HYUN","4D",,,"EM17787","IL","701 N. Sacramento","(773) 265-7605","7140507"
"11/26/2025","HYUN","4D","ELN","BLK","FN65023","IL","701 N. Sacramento","(773) 265-7605","7140512"
"11/26/2025","HYUN","4D",,"BLU","EJ44608","IL","400 E. Lower Wacker","(312) 744-7550","0357662"
"11/26/2025","HYUN","4D",,"SIL","FB43060","IL","701 N. Sacramento","(773) 265-7605","7140510"
"11/26/2025","JEEP","LL",,,"AD86648","IL","10300 S. Doty","(773) 568-8495","2997241"
"11/26/2025","JEEP","LL","CHK","GRY","FA35142","IL","10300 S. Doty","(773) 568-8495","2997255"
"11/26/2025","KIA","4D",,"GRY","0000","IL","701 N. Sacramento","(773) 265-7605","7140529"
"11/26/2025","MAZD","LL",,"GRY","CW12920","IL","10300 S. Doty","(773) 568-8495","2997236"
"11/26/2025","NISS","4D",,"SIL","FB37168","IL","10300 S. Doty","(773) 568-8495","2997224"
"11/26/2025","NISS","4D",,"BLK","CH38861","IL","701 N. Sacramento","(773) 265-7605","7140497"
"11/26/2025","PONT","4D",,"GRY","FN22200","IL","10300 S. Doty","(773) 568-8495","2997286"
"11/26/2025","SUBA","4D","OUT","GRN","FN91671","IL","701 N. Sacramento","(773) 265-7605","7140525"
"11/26/2025","SUBA","4D","IMP","SIL","NONE","IL","701 N. Sacramento","(773) 265-7605","7140526"
"11/26/2025","TOYT","4D",,"RED","AM80065","IL","10300 S. Doty","(773) 568-8495","2997250"
"11/26/2025","TOYT","4D","CAM","BLK","AG32590","IL","701 N. Sacramento","(773) 265-7605","7140498"
"11/26/2025","TOYT","4D",,"BLU","EL45083","IL","701 N. Sacramento","(773) 265-7605","7140509"
"11/26/2025","TOYT","4D","COA","BLU","AZ20121","IL","701 N. Sacramento","(773) 265-7605","7140517"
"11/26/2025","TOYT","HB","PRI","WHI","FL71510","IL","701 N. Sacramento","(773) 265-7605","7140499"
"11/26/2025","TOYT","LL","4RN","RED","ES63810","IL","701 N. Sacramento","(773) 265-7605","7140523"
"11/26/2025","VOLK","4D",,,"FA25099","IL","10300 S. Doty","(773) 568-8495","2997251"
"11/26/2025","VOLK","LL",,"BLU","EP95443","IL","701 N. Sacramento","(773) 265-7605","7140503"
"11/25/2025","ACUR","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7140456"
"11/25/2025","BMW","4D",,,"FC64423","IL","701 N. Sacramento","(773) 265-7605","7140460"
"11/25/2025","CADI","LL",,"WHI","NONE","IL","701 N. Sacramento","(773) 265-7605","7140481"
"11/25/2025","CHEV","2D",,"RED","MLRG1","AZ","701 N. Sacramento","(773) 265-7605","7140472"
"11/25/2025","CHEV","4D",,"GRY","FG64711","IL","10300 S. Doty","(773) 568-8495","2997198"
"11/25/2025","CHEV","4D",,"BLU","950Y95","NV","10300 S. Doty","(773) 568-8495","2997201"
"11/25/2025","CHEV","4D","MAL","BLK","FD58389","IL","10300 S. Doty","(773) 568-8495","2997180"
"11/25/2025","CHEV","4D",,"BLK","FB49253","IL","701 N. Sacramento","(773) 265-7605","7140465"
"11/25/2025","CHEV","LL","SUB","RED",,,"10300 S. Doty","(773) 568-8495","2997210"
"11/25/2025","CHEV","LL","TAH","WHI","ALY5173","WI","701 N. Sacramento","(773) 265-7605","7140493"
"11/25/2025","CHEV","PK",,"RED","3846550B","IL","10300 S. Doty","(773) 568-8495","2997174"
"11/25/2025","CHEV","VN","AST","WHI","4074695B","IL","701 N. Sacramento","(773) 265-1846","1550401"
"11/25/2025","DODG","4D","AVN","WHI",,,"701 N. Sacramento","(773) 265-7605","7140482"
"11/25/2025","DODG","4D",,"BLK","DOM113","IN","10300 S. Doty","(773) 568-8495","2997173"
"11/25/2025","DODG","LL",,"BLK","EK56480","IL","701 N. Sacramento","(773) 265-7605","7140475"
"11/25/2025","DODG","VN","CVN","BLU","QZF43HW","TN","10300 S. Doty","(773) 785-9752","1729048"
"11/25/2025","FORD","4D",,"GRY","FE54476","IL","400 E. Lower Wacker","(312) 744-7550","0357646"
"11/25/2025","FORD","4D",,"GRY","FE54476","IL","400 E. Lower Wacker","(312) 744-7550","0357646"
"11/25/2025","FORD","PK",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","2997193"
"11/25/2025","FORD","VN",,"WHI","223902C","IL","10300 S. Doty","(773) 568-8495","2997202"
"11/25/2025","HOND","2D","CIV","WHI","FH42400","IL","701 N. Sacramento","(773) 265-7605","7140491"
"11/25/2025","HOND","4D",,"MAR","774AC312","IL","10300 S. Doty","(773) 568-8495","516946"
"11/25/2025","HYUN","4D",,"WHI","NONE","IL","10300 S. Doty","(773) 568-8495","2997196"
"11/25/2025","HYUN","4D",,"SIL","EG59039","IL","701 N. Sacramento","(773) 265-7605","7140462"
"11/25/2025","HYUN","4D","ELN","GRY","BRQ9754","TN","701 N. Sacramento","(773) 265-7605","7140469"
"11/25/2025","HYUN","4D",,"GRY","DV81867","IL","701 N. Sacramento","(773) 265-7605","7140452"
"11/25/2025","HYUN","VN",,"BLK","527AC167","IL","10300 S. Doty","(773) 785-9752","1729046"
"11/25/2025","JAGU","LL",,"BLK","FR60759","IL","10300 S. Doty","(773) 568-8495","2997179"
"11/25/2025","JEEP","LL",,"BLK","FB17405","IL","10300 S. Doty","(773) 568-8495","2997188"
"11/25/2025","JEEP","LL","CHK","SIL","EW85251","IL","701 N. Sacramento","(773) 265-7605","7140488"
"11/25/2025","KIA","4D","RIO","GRY","BP79889","IL","701 N. Sacramento","(773) 265-7605","7140471"
"11/25/2025","KIA","4D","OPT","MAR","FBA54K","AZ","701 N. Sacramento","(773) 265-7605","7140485"
"11/25/2025","KIA","LL",,"WHI","014089A7","IL","10300 S. Doty","(773) 568-8495","2997176"
"11/25/2025","KIA","LL",,"SIL","EQ30057","IL","701 N. Sacramento","(773) 265-7605","7140461"
"11/25/2025","LINC","4D",,"LBL","ER85335","IL","701 N. Sacramento","(773) 265-7605","7104451"
"11/25/2025","LINC","PK",,"WHI","NONE","IL","10300 S. Doty","(773) 568-8495","2997190"
"11/25/2025","MAZD","4D",,"BLK","EW53955","IL","701 N. Sacramento","(773) 265-7605","7140496"
"11/25/2025","NISS","4D",,"BLK","NONE","IL","10300 S. Doty","(773) 568-8495","2997203"
"11/25/2025","NISS","4D","ALT","WHI","EZ70959","IL","10300 S. Doty","(773) 568-8495","2997189"
"11/25/2025","NISS","4D","SEN","GRY","AWN3466","WI","701 N. Sacramento","(773) 265-7605","7140459"
"11/25/2025","NISS","4D","MAX","WHI","DU59628","IL","10300 S. Doty","(773) 568-8495","2997219"
"11/25/2025","NISS","4D","ALT","BLU","FP248421","IL","701 N. Sacramento","(773) 265-7605","7140487"
"11/25/2025","NISS","4D","VRS","BLU","NONE","IL","701 N. Sacramento","(773) 265-7605","7140473"
"11/25/2025","NISS","4D",,"WHI","EW58157","IL","701 N. Sacramento","(773) 265-7605","7140466"
"11/25/2025","SUBA","SW","CTK","WHI","KLT688","MN","701 N. Sacramento","(773) 265-7605","7140483"
"11/25/2025","TOYT","4D",,"WHI","EQ19028","IL","10300 S. Doty","(773) 568-8495","2997177"
"11/25/2025","TOYT","4D",,"WHI","EZ96519","IL","701 N. Sacramento","(773) 265-7605","7140477"
"11/25/2025","TOYT","LL","RAV","WHI","FB43040","IL","701 N. Sacramento","(773) 265-7605","7140492"
"11/25/2025","TZTC","MS",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7140454"
"11/24/2025","BMW","4D",,"BLK","AY77838","IL","10300 S. Doty","(773) 568-8495","516938"
"11/24/2025","BMW","4D",,"GRY","FN50164","IL","10300 S. Doty","(773) 568-8495","2997171"
"11/24/2025","CADI","4D",,"BLU","7535056","IL","701 N. Sacramento","(773) 265-7605","1550379"
"11/24/2025","CHEV","4D",,"WHI","FE63159","IL","10300 S. Doty","(773) 568-8495","1729041"
"11/24/2025","CHEV","4D",,"MAR","695AB046","IL","10300 S. Doty","(773) 568-8495","1729037"
"11/24/2025","CHEV","4D",,"SIL","FN33658","IL","10300 S. Doty","(773) 568-8495","2997132"
"11/24/2025","CHEV","LL","TRX","WHI",,,"10300 S. Doty","(773) 568-8495","2997157"
"11/24/2025","CHEV","VN","UPL","MAR","FT68774","IL","10300 S. Doty","(773) 568-8495","2997162"
"11/24/2025","DODG","4D",,"WHI","EN43534","IL","10300 S. Doty","(773) 568-8495","2997166"
"11/24/2025","DODG","LL","DUR","GRY",,,"10300 S. Doty","(773) 568-8495","2997160"
"11/24/2025","DODG","PK","R15","WHI","1473791B","IL","701 N. Sacramento","(773) 265-1846","1550391"
"11/24/2025","FORD","4D","FUS","SIL",,,"10300 S. Doty","(773) 568-8495","2997148"
"11/24/2025","FORD","LL","ECP","WHI",,,"10300 S. Doty","(773) 568-8495","2997159"
"11/24/2025","FORD","LL",,"GRY","FS76617","IL","400 E. Lower Wacker","(312) 744-7550","0357531"
"11/24/2025","GMC","VN",,"WHI","2946070B","IL","701 N. Sacramento","(773) 265-7605","1550378"
"11/24/2025","HOND","4D","ACC","GRY",,,"10300 S. Doty","(773) 568-8495","2997163"
"11/24/2025","HOND","4D",,"SIL","NONE","IL","10300 S. Doty","(773) 568-8495","2997139"
"11/24/2025","HOND","VN","ODY","MAR",,,"10300 S. Doty","(773) 568-8495","2997145"
"11/24/2025","HYUN","4D","ELN","BLK","FC84362","IL","701 N. Sacramento","(773) 265-7605","7140443"
"11/24/2025","HYUN","4D","SON","WHI","010682A6","IL","10300 S. Doty","(773) 568-8495","2997158"
"11/24/2025","JEEP","4D",,"BLK","FB97316","IL","10300 S. Doty","(773) 568-8495","2997140"
"11/24/2025","JEEP","4D",,"SIL","DS72331","IL","701 N. Sacramento","(773) 265-7605","7140428"
"11/24/2025","JEEP","LL","GCH","RED",,,"701 N. Sacramento","(773) 265-7605","7140437"
"11/24/2025","JEEP","LL",,"RED","FN60368","IL","701 N. Sacramento","(773) 265-7605","7140416"
"11/24/2025","JEEP","LL",,"BLK","TGU888","IN","701 N. Sacramento","(773) 265-7605","7140426"
"11/24/2025","KIA","LL","SPT","GRY","ES32458","IL","701 N. Sacramento","(773) 265-7605","7140435"
"11/24/2025","MDCA","EX",,"YEL",,,"701 N. Sacramento","(773) 265-7605","7140433"
"11/24/2025","MERZ","LL",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7140445"
"11/24/2025","NISS","4D","SEN","BLK","AX46889","IL","10300 S. Doty","(773) 568-8495","2997153"
"11/24/2025","NISS","4D",,"SIL","012475A7","IL","10300 S. Doty","(773) 568-8495","516937"
"11/24/2025","NISS","4D",,"BLK","FM52131","IL","10300 S. Doty","(773) 568-8495","2997133"
"11/24/2025","NISS","4D",,"BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","7140429"
"11/24/2025","NISS","LL",,"GRY","DY11104","IL","701 N. Sacramento","(773) 265-7605","7140409"
"11/24/2025","PONT","2D","GRM","GRY","CD29161","IL","10300 S. Doty","(773) 785-9752","1729038"
"11/24/2025","ROV","LL",,"BLK","ER82300","IL","10300 S. Doty","(773) 785-9752","1729039"
"11/24/2025","SUBA","4D",,"BLK","G645680","IL","10300 S. Doty","(773) 568-8495","2997138"
"11/24/2025","TESL","LL","TY","GRY","C3927EL","IL","701 N. Sacramento","(773) 265-1846","1550389"
"11/24/2025","TOYT","2D","YAR","BLK",,,"10300 S. Doty","(773) 568-8495","2997161"
"11/24/2025","TOYT","4D","CAM","BLK","17728DV","IL","701 N. Sacramento","(773) 265-7605","7140439"
"11/24/2025","TOYT","4D",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7140427"
"11/24/2025","TOYT","4D",,"RED","FQ54042","IL","400 E. Lower Wacker","(312) 744-7550","0357532"
"11/24/2025","TOYT","4D","CAM","RED","EV70263","IL","701 N. Sacramento","(773) 265-1846","1550390"
"11/24/2025","TOYT","4D","COA","RED","ED30324","IL","701 N. Sacramento","(773) 265-7605","7140441"
"11/24/2025","TOYT","4D",,"GRY","FS34168","IL","701 N. Sacramento","(773) 265-7605","7140406"
"11/24/2025","TOYT","LL","HGH","GRY","A348780","IL","701 N. Sacramento","(773) 265-1846","1550392"
"11/24/2025","TOYT","PK","TAC","WHI","PFT2472","TX","701 N. Sacramento","(773) 265-7605","7140434"
"11/24/2025","VOLV","4D",,"GRY","AM91817","IL","10300 S. Doty","(773) 568-8495","2997141"
"11/23/2025","AUDI","4D",,"GRY","FL93762","IL","10300 S. Doty","(773) 568-8495","2997114"
